Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-07-09T07:30Z,141,141,moderate
2023-07-09T08:00Z,138,133,moderate
2023-07-09T08:30Z,133,143,moderate
2023-07-09T09:00Z,132,142,moderate
2023-07-09T09:30Z,129,137,moderate
2023-07-09T10:00Z,131,131,moderate
2023-07-09T10:30Z,128,130,moderate
2023-07-09T11:00Z,127,129,moderate
2023-07-09T11:30Z,126,127,moderate
2023-07-09T12:00Z,115,129,low
2023-07-09T12:30Z,113,131,low
2023-07-09T13:00Z,109,120,low
2023-07-09T13:30Z,118,114,low
2023-07-09T14:00Z,119,105,low
2023-07-09T14:30Z,127,120,moderate
2023-07-09T15:00Z,137,125,moderate
2023-07-09T15:30Z,152,130,moderate
2023-07-09T16:00Z,172,154,moderate
2023-07-09T16:30Z,180,164,moderate
2023-07-09T17:00Z,179,177,moderate
2023-07-09T17:30Z,179,185,moderate
2023-07-09T18:00Z,174,189,moderate
2023-07-09T18:30Z,177,188,moderate
2023-07-09T19:00Z,188,184,moderate
2023-07-09T19:30Z,198,182,moderate
2023-07-09T20:00Z,205,197,high
2023-07-09T20:30Z,209,198,high
2023-07-09T21:00Z,202,199,high
2023-07-09T21:30Z,193,192,moderate
2023-07-09T22:00Z,195,187,moderate
2023-07-09T22:30Z,187,188,moderate
2023-07-09T23:00Z,189,189,moderate
2023-07-09T23:30Z,190,184,moderate
2023-07-10T00:00Z,197,192,moderate
2023-07-10T00:30Z,189,188,moderate
2023-07-10T01:00Z,185,186,moderate
2023-07-10T01:30Z,186,182,moderate
2023-07-10T02:00Z,189,187,moderate
2023-07-10T02:30Z,189,181,moderate
2023-07-10T03:00Z,191,184,moderate
2023-07-10T03:30Z,191,181,moderate
2023-07-10T04:00Z,204,185,high
2023-07-10T04:30Z,218,181,high
2023-07-10T05:00Z,219,190,high
2023-07-10T05:30Z,226,210,high
2023-07-10T06:00Z,215,215,high
2023-07-10T06:30Z,209,210,high
2023-07-10T07:00Z,203,196,high
2023-07-10T07:30Z,198,196,moderate
2023-07-10T08:00Z,195,198,moderate
2023-07-10T08:30Z,190,190,moderate
2023-07-10T09:00Z,179,191,moderate
2023-07-10T09:30Z,177,186,moderate
2023-07-10T10:00Z,167,183,moderate
2023-07-10T10:30Z,167,172,moderate
2023-07-10T11:00Z,158,173,moderate
2023-07-10T11:30Z,159,166,moderate
2023-07-10T12:00Z,164,165,moderate
2023-07-10T12:30Z,164,155,moderate
2023-07-10T13:00Z,166,166,moderate
2023-07-10T13:30Z,163,163,moderate
2023-07-10T14:00Z,162,169,moderate
2023-07-10T14:30Z,163,161,moderate
2023-07-10T15:00Z,168,162,moderate
2023-07-10T15:30Z,176,161,moderate
2023-07-10T16:00Z,181,162,moderate
2023-07-10T16:30Z,182,161,moderate
2023-07-10T17:00Z,182,177,moderate
